Spelling; nchar; LogFreq_Zipf; DomPoS
magma; 5; 3.03; noun
magnesium; 9; 3.03; noun
mural; 5; 3.03; noun
nasal; 5; 3.03; adjective
netted; 6; 3.03; verb
ordained; 8; 3.03; verb
parr; 4; 3.03; name
plasticine; 10; 3.03; noun
plunger; 7; 3.03; noun
practicalities; 14; 3.03; noun
preceded; 8; 3.03; verb
preferences; 11; 3.03; noun
probate; 7; 3.03; noun
promotes; 8; 3.03; verb
revisited; 9; 3.03; verb
scrubs; 6; 3.03; noun
sequins; 7; 3.03; noun
strolling; 9; 3.03; verb
technicians; 11; 3.03; noun
airmen; 6; 3.03; noun
bloodstream; 11; 3.03; noun
countrymen; 10; 3.03; noun
doghouse; 8; 3.03; noun
outburst; 8; 3.03; noun
shipwreck; 9; 3.03; noun
wayward; 7; 3.03; adjective
absorbs; 7; 3.03; verb
aloft; 5; 3.03; adverb
appendix; 8; 3.03; noun
banger; 6; 3.03; noun
champs; 6; 3.03; name
classification; 14; 3.03; noun
cunt; 4; 3.03; noun
dependant; 9; 3.03; adjective
disgruntled; 11; 3.03; adjective
docked; 6; 3.03; verb
doping; 6; 3.03; verb
expired; 7; 3.03; verb
extractor; 9; 3.03; noun
flashed; 7; 3.03; verb
franchises; 10; 3.03; noun
gall; 4; 3.03; noun
halal; 5; 3.03; adjective
homophobia; 10; 3.03; noun
inadvertently; 13; 3.03; adverb
infuse; 6; 3.03; verb
lochs; 5; 3.03; noun
longed; 6; 3.03; verb
nausea; 6; 3.03; noun
overture; 8; 3.03; noun
pineapples; 10; 3.03; noun
pointers; 8; 3.03; noun
prima; 5; 3.03; noun
punchy; 6; 3.03; adjective
radishes; 8; 3.03; noun
ravaged; 7; 3.03; verb
retention; 9; 3.03; noun
rickety; 7; 3.03; noun
sanctioned; 10; 3.03; verb
shelled; 7; 3.03; verb
shitty; 6; 3.03; adjective
snuggle; 7; 3.03; verb
tangerine; 9; 3.03; noun
toddlers; 8; 3.03; noun
trawl; 5; 3.03; verb
trickster; 9; 3.03; name
twain; 5; 3.03; name
weathers; 8; 3.03; noun
welding; 7; 3.03; noun
skyscraper; 10; 3.03; noun
advocated; 9; 3.03; verb
appreciative; 12; 3.03; adjective
awhile; 6; 3.03; adverb
blasts; 6; 3.03; noun
bras; 4; 3.03; noun
catalogues; 10; 3.03; noun
cheep; 5; 3.03; noun
deposited; 9; 3.03; verb
dwellers; 8; 3.03; noun
finder; 6; 3.03; noun
holdings; 8; 3.03; noun
inspecting; 10; 3.03; verb
installations; 13; 3.03; noun
intentionally; 13; 3.03; adverb
kippers; 7; 3.03; noun
kosher; 6; 3.03; noun
moratorium; 10; 3.03; noun
oar; 3; 3.03; noun
oft; 3; 3.03; name
plume; 5; 3.03; noun
poise; 5; 3.03; noun
prematurely; 11; 3.03; adverb
puffy; 5; 3.03; name
retreating; 10; 3.03; verb
silenced; 8; 3.03; verb
sorrel; 6; 3.03; noun
trawlers; 8; 3.03; noun
vertebrae; 9; 3.03; noun
warehouses; 10; 3.03; noun
yankee; 6; 3.03; name
headband; 8; 3.03; noun
hotspot; 7; 3.03; noun
sandcastle; 10; 3.03; noun
seatbelts; 9; 3.03; noun
advertisers; 11; 3.03; noun
altering; 8; 3.03; verb
annoyance; 9; 3.03; noun
beagle; 6; 3.03; name
confines; 8; 3.03; noun
crannies; 8; 3.03; noun
feeders; 7; 3.03; noun
glories; 7; 3.03; noun
hopped; 6; 3.03; verb
indebted; 8; 3.03; adjective
jingles; 7; 3.03; name
notify; 6; 3.03; verb
nurtured; 8; 3.03; verb
orca; 4; 3.03; noun
periphery; 9; 3.03; noun
prohibition; 11; 3.03; noun
reconstruct; 11; 3.03; verb
repatriation; 12; 3.03; noun
scarier; 7; 3.03; adjective
scoot; 5; 3.03; noun
sculpted; 8; 3.03; verb
sedative; 8; 3.03; adjective
sixes; 5; 3.03; noun
vaulted; 7; 3.03; adjective
waxed; 5; 3.03; verb
winterbourne; 12; 3.03; name
babysitter; 10; 3.02; noun
dragonflies; 11; 3.02; noun
firearm; 7; 3.02; noun
metalwork; 9; 3.02; noun
astrology; 9; 3.02; noun
awarding; 8; 3.02; verb
basing; 6; 3.02; verb
buckles; 7; 3.02; noun
carpentry; 9; 3.02; noun
casually; 8; 3.02; adverb
cladding; 8; 3.02; noun
collier; 7; 3.02; name
crockery; 8; 3.02; noun
dwarfs; 6; 3.02; verb
expel; 5; 3.02; verb
firmer; 6; 3.02; adjective
flocking; 8; 3.02; verb
framing; 7; 3.02; verb
invoices; 8; 3.02; noun
lycra; 5; 3.02; name
martyrs; 7; 3.02; noun
masonry; 7; 3.02; noun
nationalities; 13; 3.02; noun
nestle; 6; 3.02; name
orbits; 6; 3.02; noun
raping; 6; 3.02; verb
refereeing; 10; 3.02; noun
ridicule; 8; 3.02; noun
spirituality; 12; 3.02; noun
stingy; 6; 3.02; adjective
stools; 6; 3.02; noun
tantrums; 8; 3.02; noun
tawny; 5; 3.02; adjective
wager; 5; 3.02; noun
yogi; 4; 3.02; name
bookcase; 8; 3.02; noun
buttercup; 9; 3.02; name
firewood; 8; 3.02; noun
radiotherapy; 12; 3.02; adjective
saltwater; 9; 3.02; noun
underdogs; 9; 3.02; noun
acutely; 7; 3.02; adverb
clamped; 7; 3.02; verb
convoys; 7; 3.02; noun
cuffs; 5; 3.02; noun
devolve; 7; 3.02; verb
egos; 4; 3.02; noun
ejected; 7; 3.02; verb
embroidered; 11; 3.02; verb
enrichment; 10; 3.02; noun
flustered; 9; 3.02; verb
gagging; 7; 3.02; verb
gust; 4; 3.02; noun
homosexuals; 11; 3.02; noun
improper; 8; 3.02; adjective
ineffective; 11; 3.02; adjective
laurels; 7; 3.02; noun
lob; 3; 3.02; noun
pheasants; 9; 3.02; noun
polis; 5; 3.02; noun
proprietor; 10; 3.02; noun
refrigerator; 12; 3.02; noun
revamp; 6; 3.02; verb
saddened; 8; 3.02; verb
sarcasm; 7; 3.02; noun
torrent; 7; 3.02; noun
unjust; 6; 3.02; adjective
viscount; 8; 3.02; name
weighty; 7; 3.02; adjective
touchdown; 9; 3.02; noun
bellies; 7; 3.02; noun
besieged; 8; 3.02; verb
blunder; 7; 3.02; noun
breeder; 7; 3.02; noun
bundles; 7; 3.02; noun
callous; 7; 3.02; adjective
celeb; 5; 3.02; noun
chandler; 8; 3.02; name
chronicle; 9; 3.02; name
consigned; 9; 3.02; verb
contented; 9; 3.02; adjective
decreasing; 10; 3.02; verb
decree; 6; 3.02; noun
distributing; 12; 3.02; verb
ditches; 7; 3.02; noun
fauna; 5; 3.02; noun
finite; 6; 3.02; adjective
grappling; 9; 3.02; verb
inclination; 11; 3.02; noun
kali; 4; 3.02; name
midget; 6; 3.02; noun
mucus; 5; 3.02; noun
paced; 5; 3.02; verb
pampering; 9; 3.02; noun
paraded; 7; 3.02; verb
prejudices; 10; 3.02; noun
snag; 4; 3.02; noun
spate; 5; 3.02; noun
subjective; 10; 3.02; adjective
teething; 8; 3.02; adjective
telecom; 7; 3.02; name
translating; 11; 3.02; verb
vertigo; 7; 3.02; name
warring; 7; 3.02; verb
yak; 3; 3.02; noun
batsmen; 7; 3.02; noun
goalkeepers; 11; 3.02; noun
rainforests; 11; 3.02; noun
timepiece; 9; 3.02; noun
upkeep; 6; 3.02; noun
aggravated; 10; 3.02; verb
armistice; 9; 3.02; name
blanched; 8; 3.02; verb
brawl; 5; 3.02; noun
defends; 7; 3.02; verb
dialysis; 8; 3.02; noun
filtering; 9; 3.02; verb
flux; 4; 3.02; noun
howler; 6; 3.02; noun
ignores; 7; 3.02; verb
inequalities; 12; 3.02; noun
ironed; 6; 3.02; verb
lilac; 5; 3.02; noun
meddling; 8; 3.02; verb
mending; 7; 3.02; verb
modernity; 9; 3.02; noun
mormon; 6; 3.02; name
outweigh; 8; 3.02; verb
posterity; 9; 3.02; noun
prance; 6; 3.02; name
quotations; 10; 3.02; noun
sediment; 8; 3.02; noun
shamed; 6; 3.02; verb
silt; 4; 3.02; noun
sleepers; 8; 3.02; noun
snore; 5; 3.02; verb
swivel; 6; 3.02; noun
temperance; 10; 3.02; noun
toppled; 7; 3.02; verb
trotters; 8; 3.02; noun
wobbles; 7; 3.02; noun
figurehead; 10; 3.02; noun
peacetime; 9; 3.02; noun
setbacks; 8; 3.02; noun
trustworthy; 11; 3.02; adjective
windowsill; 10; 3.02; noun
alienated; 9; 3.02; verb
arising; 7; 3.02; verb
attribute; 9; 3.02; verb
candid; 6; 3.02; adjective
ceases; 6; 3.02; verb
clocking; 8; 3.02; verb
cognitive; 9; 3.02; adjective
comical; 7; 3.02; adjective
crickets; 8; 3.02; noun
cultured; 8; 3.02; adjective
deterred; 8; 3.02; verb
directory; 9; 3.02; noun
doves; 5; 3.02; noun
excruciating; 12; 3.02; verb
glum; 4; 3.02; noun
harms; 5; 3.02; verb
hurtful; 7; 3.02; adjective
invertebrates; 13; 3.02; noun
lioness; 7; 3.02; noun
lodger; 6; 3.02; noun
malnutrition; 12; 3.02; noun
manipulative; 12; 3.02; adjective
mannered; 8; 3.02; adjective
nutritional; 11; 3.02; adjective
oblige; 6; 3.02; verb
ops; 3; 3.02; noun
orchestrated; 12; 3.02; verb
orientation; 11; 3.02; noun
plaice; 6; 3.02; noun
pundits; 7; 3.02; noun
ramadan; 7; 3.02; name
reinventing; 11; 3.02; verb
showy; 5; 3.02; adjective
spaced; 6; 3.02; verb
spender; 7; 3.02; noun
sprays; 6; 3.02; noun
straightened; 12; 3.02; verb
striding; 8; 3.02; verb
supplementary; 13; 3.02; adjective
tombs; 5; 3.02; noun
typed; 5; 3.02; verb
bookshop; 8; 3.01; noun
motherhood; 10; 3.01; noun
teacup; 6; 3.01; noun
decommissioning; 15; 3.01; verb
amethyst; 8; 3.01; noun
bacterial; 9; 3.01; adjective
brethren; 8; 3.01; noun
bugle; 5; 3.01; noun
carver; 6; 3.01; name
chomping; 8; 3.01; verb
circulating; 11; 3.01; verb
correctness; 11; 3.01; noun
curls; 5; 3.01; noun
customary; 9; 3.01; adjective
deceit; 6; 3.01; noun
disrupting; 10; 3.01; verb
elitist; 7; 3.01; noun
fateful; 7; 3.01; adjective
grumble; 7; 3.01; verb
hibernate; 9; 3.01; verb
hourly; 6; 3.01; adjective
humbled; 7; 3.01; verb
hunky; 5; 3.01; adjective
kneeling; 8; 3.01; verb
leach; 5; 3.01; name
masonic; 7; 3.01; name
minted; 6; 3.01; verb
nadir; 5; 3.01; name
naff; 4; 3.01; noun
naturalistic; 12; 3.01; adjective
novelists; 9; 3.01; noun
packer; 6; 3.01; name
restructure; 11; 3.01; verb
shear; 5; 3.01; verb
shuffling; 9; 3.01; verb
slumped; 7; 3.01; verb
sonar; 5; 3.01; noun
steely; 6; 3.01; adjective
straighter; 10; 3.01; adverb
thrashed; 8; 3.01; verb
unanimously; 11; 3.01; adverb
waxing; 6; 3.01; verb
lukewarm; 8; 3.01; adjective
overseen; 8; 3.01; verb
silversmith; 11; 3.01; noun
spiderman; 9; 3.01; name
aided; 5; 3.01; verb
antenna; 7; 3.01; noun
bolder; 6; 3.01; adjective
bowing; 6; 3.01; verb
chats; 5; 3.01; noun
complicit; 9; 3.01; verb
decadent; 8; 3.01; adjective
effortlessly; 12; 3.01; adverb
empires; 7; 3.01; noun
eruptions; 9; 3.01; noun
estranged; 9; 3.01; verb
excesses; 8; 3.01; noun
exuberant; 9; 3.01; adjective
fad; 3; 3.01; noun
growling; 8; 3.01; verb
harriers; 8; 3.01; name
havens; 6; 3.01; noun
hugged; 6; 3.01; verb
joists; 6; 3.01; noun
liveable; 8; 3.01; adjective
lodges; 6; 3.01; noun
min; 3; 3.01; name
modify; 6; 3.01; verb
nines; 5; 3.01; noun
nudity; 6; 3.01; noun
opulent; 7; 3.01; adjective
penetrating; 11; 3.01; verb
reassess; 8; 3.01; noun
sickly; 6; 3.01; adverb
simulator; 9; 3.01; noun
sob; 3; 3.01; verb
speck; 5; 3.01; noun
surveying; 9; 3.01; verb
surveyors; 9; 3.01; noun
terminology; 11; 3.01; noun
thrower; 7; 3.01; noun
vibrate; 7; 3.01; verb
vitality; 8; 3.01; noun
waffle; 6; 3.01; noun
gamekeeper; 10; 3.01; noun
handyman; 8; 3.01; noun
keyhole; 7; 3.01; noun
midwinter; 9; 3.01; noun
psychopath; 10; 3.01; noun
showcasing; 10; 3.01; verb
waterway; 8; 3.01; noun
aches; 5; 3.01; noun
arrears; 7; 3.01; noun
blacked; 7; 3.01; verb
buckled; 7; 3.01; verb
captained; 9; 3.01; verb
chirpy; 6; 3.01; adjective
concerted; 9; 3.01; adjective
conservatism; 12; 3.01; noun
curing; 6; 3.01; verb
depleted; 8; 3.01; verb
detox; 5; 3.01; noun
dishing; 7; 3.01; verb
electricians; 12; 3.01; noun
enlarged; 8; 3.01; adjective
froth; 5; 3.01; noun
grisly; 6; 3.01; adjective
gully; 5; 3.01; adverb
knead; 5; 3.01; verb
laces; 5; 3.01; noun
meteorite; 9; 3.01; noun
meticulously; 12; 3.01; adverb
natal; 5; 3.01; adjective
plucking; 8; 3.01; verb
postage; 7; 3.01; noun
quickie; 7; 3.01; noun
registering; 11; 3.01; verb
seamless; 8; 3.01; adjective
sett; 4; 3.01; noun
sorcerer; 8; 3.01; noun
squirm; 6; 3.01; noun
suzette; 7; 3.01; name
thud; 4; 3.01; noun
tidings; 7; 3.01; noun
treasurer; 9; 3.01; noun
undetected; 10; 3.01; adjective
visibly; 7; 3.01; adverb
wily; 4; 3.01; adjective
bluebell; 8; 3.01; name
downright; 9; 3.01; adverb
foodstuff; 9; 3.01; noun
ladybirds; 9; 3.01; noun
lowlands; 8; 3.01; noun
teammates; 9; 3.01; noun
alcoholics; 10; 3.01; noun
atrocity; 8; 3.01; noun
departing; 9; 3.01; verb
embassies; 9; 3.01; noun
erupt; 5; 3.01; verb
establishments; 14; 3.01; noun
fascism; 7; 3.01; noun
implements; 10; 3.01; verb
impromptu; 9; 3.01; adjective
intellectually; 14; 3.01; adverb
intellectuals; 13; 3.01; noun
irrigation; 10; 3.01; noun
medically; 9; 3.01; adverb
nosey; 5; 3.01; noun
oppressed; 9; 3.01; verb
overalls; 8; 3.01; noun
pitiful; 7; 3.01; adjective
pretentious; 11; 3.01; adjective
prosthetic; 10; 3.01; adjective
qualifies; 9; 3.01; verb
raking; 6; 3.01; verb
reiterate; 9; 3.01; verb
repeal; 6; 3.01; verb
rhapsody; 8; 3.01; name
scammed; 7; 3.01; verb
scathing; 8; 3.01; adjective
scumbag; 7; 3.01; noun
seminar; 7; 3.01; noun
spartan; 7; 3.01; name
squeal; 6; 3.01; adverb
tenure; 6; 3.01; noun
unexplained; 11; 3.01; adjective
uniting; 7; 3.01; verb
vertically; 10; 3.01; adverb
blackcurrant; 12; 3.01; adjective
bullseye; 8; 3.01; noun
coordinator; 11; 3.01; noun
fundraiser; 10; 3.01; noun
keyboards; 9; 3.01; noun
overheads; 9; 3.01; noun
anchored; 8; 3.01; verb
bogie; 5; 3.01; name
brokers; 7; 3.01; noun
chapels; 7; 3.01; noun
commemorating; 13; 3.01; verb
congratulated; 13; 3.01; verb
connoisseur; 11; 3.01; noun
cutie; 5; 3.01; noun
deodorant; 9; 3.01; noun
dune; 4; 3.01; noun
eloquent; 8; 3.01; adjective
fraternity; 10; 3.01; noun
hatches; 7; 3.01; noun
inconclusive; 12; 3.01; adjective
luminous; 8; 3.01; adjective
pinot; 5; 3.01; name
plummet; 7; 3.01; verb
predicts; 8; 3.01; verb
puns; 4; 3.01; noun
questionnaire; 13; 3.01; noun
rammed; 6; 3.01; verb
sexiest; 7; 3.01; adjective
shrug; 5; 3.01; verb
smartly; 7; 3.01; adverb
strewn; 6; 3.01; verb
thickens; 8; 3.01; verb
transporter; 11; 3.01; noun
ventilator; 10; 3.01; noun
ventriloquist; 13; 3.01; noun
bittersweet; 11; 3; noun
eyelid; 6; 3; noun
rooftop; 7; 3; noun
aggregate; 9; 3; noun
antiquity; 9; 3; noun
auctioned; 9; 3; verb
baddie; 6; 3; noun
blatantly; 9; 3; adverb
bucking; 7; 3; verb
chapters; 8; 3; noun
chow; 4; 3; noun
creaking; 8; 3; verb
cropper; 7; 3; noun
cues; 4; 3; noun
embryos; 7; 3; noun
fallow; 6; 3; adjective
grater; 6; 3; noun
griddle; 7; 3; noun
inception; 9; 3; noun
indulging; 9; 3; verb
inmate; 6; 3; noun
instructors; 11; 3; noun
kipper; 6; 3; noun
limitation; 10; 3; noun
negro; 5; 3; noun
pleases; 7; 3; verb
pogo; 4; 3; noun
prompting; 9; 3; verb
pulpit; 6; 3; noun
rabies; 6; 3; noun
reels; 5; 3; noun
richly; 6; 3; adverb
sizzle; 6; 3; verb
smudge; 6; 3; name
snoozing; 8; 3; verb
spitfires; 9; 3; noun
squandered; 10; 3; verb
swaying; 7; 3; verb
terriers; 8; 3; noun
untrained; 9; 3; adjective
upping; 6; 3; verb
weighted; 8; 3; adjective
whacking; 8; 3; verb
pinball; 7; 3; noun
starlight; 9; 3; noun
averted; 7; 3; verb
blogs; 5; 3; noun
bullish; 7; 3; adjective
circumference; 13; 3; noun
comprises; 9; 3; verb
condiment; 9; 3; noun
crocs; 5; 3; noun
deluded; 7; 3; adjective
dialect; 7; 3; noun
dictating; 9; 3; noun
digestion; 9; 3; noun
dockyard; 8; 3; noun
evoke; 5; 3; verb
falsely; 7; 3; adverb
fazed; 5; 3; verb
flagged; 7; 3; verb
frantically; 11; 3; adverb
glistening; 10; 3; verb
hermit; 6; 3; noun
hippopotamus; 12; 3; noun
insuring; 8; 3; verb
inverted; 8; 3; adjective
jungles; 7; 3; noun
kinks; 5; 3; name
lighters; 8; 3; noun
livers; 6; 3; noun
mourners; 8; 3; noun
myriad; 6; 3; adjective
penniless; 9; 3; adjective
petitions; 9; 3; noun
placenta; 8; 3; noun
psychedelic; 11; 3; adjective
quarrel; 7; 3; verb
recipients; 10; 3; noun
reigned; 7; 3; verb
residue; 7; 3; noun
ripples; 7; 3; noun
runways; 7; 3; noun
servicing; 9; 3; verb
slamming; 8; 3; verb
sniffer; 7; 3; noun
spawning; 8; 3; verb
sunnier; 7; 3; adjective
superiority; 11; 3; noun
towing; 6; 3; verb
tract; 5; 3; noun
unharmed; 8; 3; adjective
violations; 10; 3; noun
violinist; 9; 3; noun
widowed; 7; 3; verb
headmistress; 12; 3; noun
hotpot; 6; 3; noun
pothole; 7; 3; noun
someplace; 9; 3; noun
underlines; 10; 3; verb
underrated; 10; 3; adjective
beastly; 7; 3; adverb
commentating; 12; 3; verb
diagonal; 8; 3; noun
diploma; 7; 3; noun
dippy; 5; 3; adjective
dumpty; 6; 3; name
enthralled; 10; 3; verb
fluorescent; 11; 3; adjective
handcuffed; 10; 3; verb
improvisation; 13; 3; noun
inherently; 10; 3; adverb
intolerant; 10; 3; adjective
knobbly; 7; 3; adverb
knowingly; 9; 3; adverb
lingerie; 8; 3; noun
mezzanine; 9; 3; noun
oars; 4; 3; noun
patina; 6; 3; noun
pestle; 6; 3; noun
petroleum; 9; 3; noun
physique; 8; 3; noun
prodigy; 7; 3; noun
publications; 12; 3; noun
registers; 9; 3; noun
seduce; 6; 3; verb
singular; 8; 3; adjective
spacey; 6; 3; name
stashed; 7; 3; verb
thickening; 10; 3; verb
uncompromising; 14; 3; adjective
visceral; 8; 3; adjective
waggle; 6; 3; noun
wishful; 7; 3; adjective
beanstalk; 9; 3; noun
cornerstone; 11; 3; noun
setup; 5; 3; noun
snowboarding; 12; 3; verb
sweetbreads; 11; 3; noun
appliance; 9; 3; noun
autopsy; 7; 3; noun
blogger; 7; 3; noun
bluebells; 9; 3; noun
bogeys; 6; 3; noun
capitol; 7; 3; name
carnivore; 9; 3; noun
carton; 6; 3; noun
clerical; 8; 3; adjective
conscientious; 13; 3; adjective
daunted; 7; 3; verb
decipher; 8; 3; verb
differential; 12; 3; noun
diligence; 9; 3; noun
dumpling; 8; 3; noun
emery; 5; 3; name
experimented; 12; 3; verb
haulage; 7; 3; noun
hurried; 7; 3; verb
identifies; 10; 3; verb
incurred; 8; 3; verb
insatiable; 10; 3; adjective
lashed; 6; 3; verb
measly; 6; 3; adverb
medina; 6; 3; name
moustaches; 10; 3; noun
nave; 4; 3; noun
nook; 4; 3; noun
obsolete; 8; 3; adjective
oregano; 7; 3; noun
perpetrator; 11; 3; noun
rustling; 8; 3; noun
seine; 5; 3; name
serpentine; 10; 3; adjective
sill; 4; 3; noun
thwarted; 8; 3; verb
torturing; 9; 3; verb
tusk; 4; 3; noun
unsatisfactory; 14; 3; adjective
wags; 4; 3; noun
wipeout; 7; 3.96; name
oink; 4; 3.79; name
firefighters; 12; 3.72; noun
pinky; 5; 3.68; name
mish; 4; 3.63; name
semifinal; 9; 3.6; adjective
merci; 5; 3.46; name
tock; 4; 3.44; noun
semifinals; 10; 3.39; noun
firefighter; 11; 3.28; noun
smoothie; 8; 3.27; noun
center; 6; 3.27; name
lacey; 5; 3.25; name
gracias; 7; 3.2; noun
postmortem; 10; 3.15; noun
handedly; 8; 3.14; adverb
hooter; 6; 3.12; noun
hokey; 5; 3.09; name
snuggly; 7; 3.07; adverb
pitter; 6; 3.01; noun
lesley; 6; 4; name
tanya; 5; 4; name
willie; 6; 4; name
aaron; 5; 4; name
lincoln; 7; 4; name
lynn; 4; 4; name
shane; 5; 4; name
poland; 6; 4; name
karl; 4; 4; name
vicky; 5; 4; name
freddie; 7; 3.99; name
leveson; 7; 3.99; name
grandad; 7; 3.99; name
vincent; 7; 3.99; name
scarlets; 8; 3.99; name
israeli; 7; 3.99; adjective
hayley; 6; 3.99; name
jan; 3; 3.99; name
sydney; 6; 3.99; name
joyce; 5; 3.99; name
syed; 4; 3.99; verb
christians; 10; 3.99; noun
urgh; 4; 3.99; noun
zingzillas; 10; 3.99; name
harold; 6; 3.99; name
norway; 6; 3.99; name
staffordshire; 13; 3.99; name
suffolk; 7; 3.99; name
switzerland; 11; 3.99; name
lizzie; 6; 3.99; name
harriet; 7; 3.99; name
len; 3; 3.99; name
heathrow; 8; 3.98; name
ooo; 3; 3.98; name
jews; 4; 3.98; name
spencer; 7; 3.98; name
robertson; 9; 3.98; name
clinton; 7; 3.98; name
sandra; 6; 3.98; name
nicole; 6; 3.98; name
clyde; 5; 3.98; name
sammy; 5; 3.98; name
rooney; 6; 3.98; name
peggy; 5; 3.97; name
jerusalem; 9; 3.97; name
preston; 7; 3.97; name
cornish; 7; 3.97; name
eastenders; 10; 3.97; noun
romney; 6; 3.97; name
nicholas; 8; 3.97; name
brits; 5; 3.96; name
megan; 5; 3.96; name
moscow; 6; 3.96; name
swiss; 5; 3.96; adjective
merlin; 6; 3.96; name
stevie; 6; 3.96; name
darwin; 6; 3.96; name
graeme; 6; 3.96; name
hammond; 7; 3.96; name
eileen; 6; 3.95; name
stephanie; 9; 3.95; name
katy; 4; 3.95; name
kay; 3; 3.95; name
dermot; 6; 3.95; name
tinga; 5; 3.95; name
joey; 4; 3.95; name
kong; 4; 3.95; name
ohhh; 4; 3.95; name
kenya; 5; 3.95; name
zara; 4; 3.95; name
todd; 4; 3.95; name
andrews; 7; 3.95; name
cheebies; 8; 3.95; name
olivia; 6; 3.95; name
holyrood; 8; 3.95; name
exeter; 6; 3.94; name
helimed; 7; 3.94; name
winston; 7; 3.94; name
polly; 5; 3.94; name
caribbean; 9; 3.94; name
felix; 5; 3.94; name
huddersfield; 12; 3.94; name
bradshaw; 8; 3.94; name
dvd; 3; 3.94; name
armstrong; 9; 3.93; name
wallace; 7; 3.93; name
stella; 6; 3.93; name
abi; 3; 3.93; name
powell; 6; 3.93; name
edwards; 7; 3.93; name
wah; 3; 3.93; name
larry; 5; 3.93; name
whitney; 7; 3.93; name
danielle; 8; 3.93; name
anderson; 8; 3.93; name
rio; 3; 3.93; name
dominic; 7; 3.93; name
sunderland; 10; 3.93; name
masterchef; 10; 3.92; name
hague; 5; 3.92; name
collins; 7; 3.92; name
marco; 5; 3.92; name
theresa; 7; 3.92; name
bruno; 5; 3.92; name
buckingham; 10; 3.92; name
pauline; 7; 3.92; name
eleanor; 7; 3.92; name
burton; 6; 3.92; name
stormont; 8; 3.92; name
gaza; 4; 3.92; name
anglo; 5; 3.91; name
bolton; 6; 3.91; name
wiltshire; 9; 3.91; name
federer; 7; 3.91; name
derbyshire; 10; 3.91; name
florence; 8; 3.91; name
wright; 6; 3.91; name
ira; 3; 3.91; name
cheshire; 8; 3.91; name
diy; 3; 3.91; name
choo; 4; 3.91; noun
holmes; 6; 3.91; name
durham; 6; 3.91; name
perry; 5; 3.91; name
paula; 5; 3.91; name
florida; 7; 3.91; name
nancy; 5; 3.91; name
belgium; 7; 3.9; name
harrison; 8; 3.9; name
vegas; 5; 3.9; name
monty; 5; 3.9; name
sheila; 6; 3.9; name
barcelona; 9; 3.9; name
judd; 4; 3.9; name
jodie; 5; 3.9; name
ssh; 3; 3.9; noun
swindon; 7; 3.9; name
elliot; 6; 3.9; name
judy; 4; 3.89; name
athens; 6; 3.89; name
libyan; 6; 3.89; adjective
tesco; 5; 3.89; name
doncaster; 9; 3.89; name
canterbury; 10; 3.89; name
clark; 5; 3.89; name
windsor; 7; 3.89; name
trent; 5; 3.89; name
jacob; 5; 3.89; name
kenneth; 7; 3.89; name
nazi; 4; 3.89; name
madonna; 7; 3.89; name
harvey; 6; 3.89; name
russians; 8; 3.88; name
steph; 5; 3.88; name
simpson; 7; 3.88; name
andrea; 6; 3.88; name
chicago; 7; 3.88; name
bennett; 7; 3.88; name
middlesbrough; 13; 3.88; name
fellas; 6; 3.88; noun
pam; 3; 3.88; name
aston; 5; 3.88; name
kerry; 5; 3.88; name
gdp; 3; 3.88; name
juliet; 6; 3.88; name
greeks; 6; 3.88; name
fuckin; 6; 3.87; verb
ella; 4; 3.87; name
hong; 4; 3.87; name
timmy; 5; 3.87; name
leon; 4; 3.87; name
tracey; 6; 3.87; name
aaah; 4; 3.87; noun
gina; 4; 3.87; name
newton; 6; 3.87; name
ipswich; 7; 3.87; name
o'sullivan; 10; 3.87; name
ellen; 5; 3.87; name
doulton; 7; 3.87; name
warrington; 10; 3.87; name
sarkozy; 7; 3.87; name
scarlett; 8; 3.87; name
vanessa; 7; 3.87; name
mwah; 4; 3.87; noun
bianca; 6; 3.86; name
rita; 4; 3.86; name
heston; 6; 3.86; name
ronald; 6; 3.86; name
sara; 4; 3.86; name
austin; 6; 3.86; name
denmark; 7; 3.86; name
cheltenham; 10; 3.86; name
connor; 6; 3.86; name
canadian; 8; 3.86; adjective
aww; 3; 3.86; name
victorians; 10; 3.86; name
gloucestershire; 15; 3.86; name
bournemouth; 11; 3.86; name
zak; 3; 3.86; name
anglia; 6; 3.86; name
val; 3; 3.86; name
morecambe; 9; 3.85; name
barnsley; 8; 3.85; name
italians; 8; 3.85; name
iceland; 7; 3.85; name
naomi; 5; 3.85; name
jamaica; 7; 3.85; name
joanna; 6; 3.85; name
miranda; 7; 3.85; name
chester; 7; 3.85; name
gilbert; 7; 3.85; name
blackburn; 9; 3.85; name
venice; 6; 3.85; name
whee; 4; 3.85; noun
alfred; 6; 3.84; name
michelin; 8; 3.84; name
romeo; 5; 3.84; name
singapore; 9; 3.84; name
callum; 6; 3.84; name
sebastian; 9; 3.84; name
zainab; 6; 3.84; name
joel; 4; 3.84; name
maureen; 7; 3.84; name
samuel; 6; 3.84; name
anton; 5; 3.84; name
netherlands; 11; 3.84; name
shelley; 7; 3.84; name
viking; 6; 3.84; name
palestinian; 11; 3.84; adjective
wibbly; 6; 3.84; name
salford; 7; 3.84; name
mam; 3; 3.83; noun
ralph; 5; 3.83; name
gabriel; 7; 3.83; name
harper; 6; 3.83; name
lennon; 6; 3.83; name
curtis; 6; 3.83; name
rex; 3; 3.83; name
newport; 7; 3.83; name
