Spelling; nchar; LogFreq_Zipf; DomPoS
itinerants; 10; 1.6; noun
ivies; 5; 1.6; noun
janitorial; 10; 1.6; adjective
jarl; 4; 1.6; name
jellified; 9; 1.6; verb
jennies; 7; 1.6; noun
jewelling; 9; 1.6; noun
jilt; 4; 1.6; noun
jinxing; 7; 1.6; verb
jitter; 6; 1.6; noun
jobbers; 7; 1.6; noun
jointing; 8; 1.6; noun
jousts; 6; 1.6; noun
joyousness; 10; 1.6; noun
julep; 5; 1.6; noun
jumbles; 7; 1.6; noun
junking; 7; 1.6; verb
jurisdictional; 14; 1.6; adjective
jurist; 6; 1.6; noun
jurists; 7; 1.6; noun
juxtapose; 9; 1.6; verb
karabiner; 9; 1.6; noun
kelpies; 7; 1.6; noun
kerns; 5; 1.6; noun
kidult; 6; 1.6; noun
kilojoules; 10; 1.6; noun
kindles; 7; 1.6; name
kinking; 7; 1.6; verb
knackery; 8; 1.6; noun
kneader; 7; 1.6; noun
koan; 4; 1.6; name
kroner; 6; 1.6; noun
kudus; 5; 1.6; noun
kulak; 5; 1.6; noun
kyat; 4; 1.6; noun
lacewing; 8; 1.6; verb
lamberts; 8; 1.6; name
landholder; 10; 1.6; noun
landrace; 8; 1.6; name
langue; 6; 1.6; noun
larded; 6; 1.6; verb
larding; 7; 1.6; verb
lards; 5; 1.6; noun
larges; 6; 1.6; name
laughably; 9; 1.6; adverb
laundress; 9; 1.6; noun
laundries; 9; 1.6; noun
lawfulness; 10; 1.6; noun
lawks; 5; 1.6; verb
leafier; 7; 1.6; adjective
leafless; 8; 1.6; adjective
lector; 6; 1.6; name
lectureship; 11; 1.6; noun
leered; 6; 1.6; verb
leftists; 8; 1.6; noun
legendarily; 11; 1.6; adverb
leghorns; 8; 1.6; name
leniently; 9; 1.6; adverb
lewdly; 6; 1.6; adverb
lickspittle; 11; 1.6; noun
likelier; 8; 1.6; noun
limas; 5; 1.6; noun
limeade; 7; 1.6; name
lithographed; 12; 1.6; adjective
liveried; 8; 1.6; adjective
lobelias; 8; 1.6; name
lodes; 5; 1.6; noun
lodestar; 8; 1.6; noun
lolloping; 9; 1.6; verb
lousiest; 8; 1.6; adjective
lutes; 5; 1.6; noun
lycanthrope; 11; 1.6; noun
lycanthropy; 11; 1.6; noun
magnanimity; 11; 1.6; noun
maims; 5; 1.6; verb
majeure; 7; 1.6; noun
malcontent; 10; 1.6; noun
malingering; 11; 1.6; verb
mammograms; 10; 1.6; noun
mandating; 9; 1.6; verb
mangles; 7; 1.6; noun
manipulators; 12; 1.6; noun
manometer; 9; 1.6; noun
mascaras; 8; 1.6; noun
mastoid; 7; 1.6; adjective
masturbates; 11; 1.6; verb
masturbatory; 12; 1.6; adjective
matcher; 7; 1.6; noun
matriarchy; 10; 1.6; noun
mauves; 6; 1.6; noun
maximal; 7; 1.6; adjective
mayonnaises; 11; 1.6; noun
mazy; 4; 1.6; adjective
memoranda; 9; 1.6; noun
mendelevium; 11; 1.6; noun
metacarpals; 11; 1.6; noun
metrication; 11; 1.6; noun
microgravity; 12; 1.6; noun
microsecond; 11; 1.6; noun
middy; 5; 1.6; name
millenarian; 11; 1.6; adjective
millennial; 10; 1.6; adjective
mismatching; 11; 1.6; verb
misprinted; 10; 1.6; verb
missteps; 8; 1.6; noun
mistranslation; 14; 1.6; noun
mistrial; 8; 1.6; noun
mitted; 6; 1.6; verb
mockeries; 9; 1.6; noun
molesters; 9; 1.6; noun
mommas; 6; 1.6; noun
moonstones; 10; 1.6; noun
mortalities; 11; 1.6; noun
mortared; 8; 1.6; verb
moseyed; 7; 1.6; verb
motivators; 10; 1.6; noun
multifarious; 12; 1.6; adjective
muscatel; 8; 1.6; noun
muscovite; 9; 1.6; name
mushers; 7; 1.6; noun
muzzling; 8; 1.6; adjective
naggy; 5; 1.6; adjective
namesakes; 9; 1.6; noun
natively; 8; 1.6; adverb
necessaries; 11; 1.6; noun
negating; 8; 1.6; verb
nephrite; 8; 1.6; noun
nerdish; 7; 1.6; adjective
nester; 6; 1.6; noun
neuritis; 8; 1.6; noun
ninepins; 8; 1.6; noun
ninnies; 7; 1.6; noun
nomenclature; 12; 1.6; noun
nonpareil; 9; 1.6; noun
notated; 7; 1.6; verb
oaken; 5; 1.6; noun
objectify; 9; 1.6; verb
obligate; 8; 1.6; verb
obliterates; 11; 1.6; verb
obliterating; 12; 1.6; verb
oculist; 7; 1.6; noun
onslaughts; 10; 1.6; noun
ontological; 11; 1.6; adjective
ontology; 8; 1.6; noun
opioid; 6; 1.6; adjective
optimally; 9; 1.6; adverb
optioned; 8; 1.6; verb
orchestrators; 13; 1.6; noun
orienteer; 9; 1.6; noun
orthodontics; 12; 1.6; noun
oscillates; 10; 1.6; noun
oscillations; 12; 1.6; noun
outranks; 8; 1.6; verb
outsmarting; 11; 1.6; verb
outweighing; 11; 1.6; verb
oversteps; 9; 1.6; verb
overweening; 11; 1.6; verb
pacifists; 9; 1.6; noun
palest; 6; 1.6; adjective
palimpsest; 10; 1.6; noun
papillae; 8; 1.6; noun
parabolas; 9; 1.6; noun
paraglide; 9; 1.6; verb
parse; 5; 1.6; verb
partita; 7; 1.6; name
pastoralist; 11; 1.6; noun
patriarchs; 10; 1.6; noun
patricians; 10; 1.6; noun
patriotically; 13; 1.6; adverb
patroness; 9; 1.6; noun
paunchy; 7; 1.6; adjective
payee; 5; 1.6; noun
peccadillo; 10; 1.6; noun
peccaries; 9; 1.6; noun
perfusion; 9; 1.6; noun
peripatetic; 11; 1.6; adjective
peristalsis; 11; 1.6; name
permeability; 12; 1.6; noun
perturbing; 10; 1.6; verb
perused; 7; 1.6; verb
petitioner; 10; 1.6; noun
petrochemicals; 14; 1.6; noun
philosophic; 11; 1.6; adjective
picnickers; 10; 1.6; noun
piezoelectric; 13; 1.6; adjective
pinioned; 8; 1.6; verb
pinkest; 7; 1.6; adjective
pipettes; 8; 1.6; noun
plateaus; 8; 1.6; noun
pleader; 7; 1.6; noun
pliant; 6; 1.6; adjective
plumps; 6; 1.6; verb
plutocracy; 10; 1.6; noun
pneumoconiosis; 14; 1.6; noun
polarized; 9; 1.6; verb
polysyllabic; 12; 1.6; adjective
polyunsaturated; 15; 1.6; name
ponderosa; 9; 1.6; name
pones; 5; 1.6; name
portentous; 10; 1.6; adjective
portraitists; 12; 1.6; noun
positron; 8; 1.6; noun
positrons; 9; 1.6; noun
postalgold.com; 14; 1.6; name
pratfalls; 9; 1.6; noun
precipices; 10; 1.6; noun
preens; 6; 1.6; verb
prelate; 7; 1.6; noun
prerogatives; 12; 1.6; noun
prevaricated; 12; 1.6; verb
prickling; 9; 1.6; noun
pried; 5; 1.6; verb
prier; 5; 1.6; noun
primatologist; 13; 1.6; noun
primers; 7; 1.6; noun
primogeniture; 13; 1.6; noun
principio; 9; 1.6; noun
privets; 7; 1.6; noun
programmatic; 12; 1.6; adjective
proliferating; 13; 1.6; verb
promethium; 10; 1.6; noun
prophylactics; 13; 1.6; noun
propositioning; 14; 1.6; verb
prorogued; 9; 1.6; verb
protactinium; 12; 1.6; name
protozoa; 8; 1.6; noun
protractors; 11; 1.6; noun
provisos; 8; 1.6; noun
prowlers; 8; 1.6; noun
proximate; 9; 1.6; adjective
puissant; 8; 1.6; adjective
pulsations; 10; 1.6; noun
pupas; 5; 1.6; noun
purposed; 8; 1.6; verb
purvey; 6; 1.6; verb
putrefied; 9; 1.6; verb
putsches; 8; 1.6; noun
pyrites; 7; 1.6; noun
quadroon; 8; 1.6; noun
quae; 4; 1.6; name
quaked; 6; 1.6; verb
quondam; 7; 1.6; noun
rabbinical; 10; 1.6; adjective
radians; 7; 1.6; noun
radiographs; 11; 1.6; noun
radioing; 8; 1.6; verb
raffish; 7; 1.6; adjective
raiment; 7; 1.6; noun
rampages; 8; 1.6; noun
rancho; 6; 1.6; name
rapscallions; 12; 1.6; noun
razing; 6; 1.6; verb
reactionaries; 13; 1.6; noun
realness; 8; 1.6; noun
reanimation; 11; 1.6; noun
reappoint; 9; 1.6; verb
rearmament; 10; 1.6; noun
reassessments; 13; 1.6; noun
rechecking; 10; 1.6; verb
rechristened; 12; 1.6; verb
reciprocation; 13; 1.6; noun
recitative; 10; 1.6; noun
reclaims; 8; 1.6; verb
recognizing; 11; 1.6; verb
recoils; 7; 1.6; verb
recommenced; 11; 1.6; verb
reconcilable; 12; 1.6; adjective
rectilinear; 11; 1.6; adjective
rectus; 6; 1.6; noun
recurs; 6; 1.6; verb
rededicate; 10; 1.6; verb
redrew; 6; 1.6; verb
refract; 7; 1.6; verb
refractors; 10; 1.6; noun
refurnished; 11; 1.6; verb
regimentation; 13; 1.6; noun
regurgitates; 12; 1.6; verb
rehabs; 6; 1.6; noun
reincarnate; 11; 1.6; verb
reintegrating; 13; 1.6; verb
relatable; 9; 1.6; adjective
relaxer; 7; 1.6; noun
relents; 7; 1.6; verb
reline; 6; 1.6; verb
relit; 5; 1.6; verb
remarrying; 10; 1.6; verb
remedying; 9; 1.6; verb
renounces; 9; 1.6; verb
reordered; 9; 1.6; verb
reorient; 8; 1.6; verb
repents; 7; 1.6; verb
reprinting; 10; 1.6; verb
reprints; 8; 1.6; verb
requisitions; 12; 1.6; noun
reseeded; 8; 1.6; verb
resistible; 10; 1.6; adjective
restyled; 8; 1.6; verb
resubmitted; 11; 1.6; verb
resurfaces; 10; 1.6; verb
rethinks; 8; 1.6; verb
retry; 5; 1.6; verb
revengeful; 10; 1.6; adjective
reverser; 8; 1.6; noun
revolutionized; 14; 1.6; verb
rheostat; 8; 1.6; noun
rheumatics; 10; 1.6; noun
rhinitis; 8; 1.6; name
riboflavin; 10; 1.6; noun
riffling; 8; 1.6; verb
rifted; 6; 1.6; verb
riling; 6; 1.6; verb
rippers; 7; 1.6; noun
riskiness; 9; 1.6; noun
rivulet; 7; 1.6; name
roadworthiness; 14; 1.6; noun
roamer; 6; 1.6; name
roasters; 8; 1.6; noun
rooky; 5; 1.6; noun
rootle; 6; 1.6; verb
roughen; 7; 1.6; verb
rouses; 6; 1.6; verb
rowans; 6; 1.6; noun
rowdier; 7; 1.6; adjective
ruche; 5; 1.6; noun
sabotages; 9; 1.6; verb
sacral; 6; 1.6; adjective
sacredness; 10; 1.6; noun
saddlebag; 9; 1.6; noun
saguaro; 7; 1.6; noun
salience; 8; 1.6; noun
sandbagging; 11; 1.6; verb
sandmen; 7; 1.6; name
saner; 5; 1.6; adjective
sashayed; 8; 1.6; verb
satiation; 9; 1.6; noun
sating; 6; 1.6; verb
satiny; 6; 1.6; adjective
saturates; 9; 1.6; noun
saturnine; 9; 1.6; noun
saucier; 7; 1.6; adjective
scaffolds; 9; 1.6; noun
scarifying; 10; 1.6; verb
scarpering; 10; 1.6; verb
scatological; 12; 1.6; adjective
scavenges; 9; 1.6; verb
schemed; 7; 1.6; verb
schist; 6; 1.6; noun
scintillation; 13; 1.6; noun
sclera; 6; 1.6; noun
scotches; 8; 1.6; noun
scourged; 8; 1.6; verb
scourging; 9; 1.6; verb
scowled; 7; 1.6; verb
scratchers; 10; 1.6; noun
scrawling; 9; 1.6; verb
scrawls; 7; 1.6; noun
screeners; 9; 1.6; noun
scrofulous; 10; 1.6; adjective
scrotal; 7; 1.6; adjective
scruffier; 9; 1.6; adjective
scudding; 8; 1.6; verb
sealants; 8; 1.6; noun
sealer; 6; 1.6; noun
seceded; 7; 1.6; verb
seconding; 9; 1.6; verb
seethe; 6; 1.6; verb
seismograph; 11; 1.6; noun
seminarians; 11; 1.6; noun
semiotics; 9; 1.6; noun
septet; 6; 1.6; noun
sequencers; 10; 1.6; noun
sequitur; 8; 1.6; noun
serially; 8; 1.6; adverb
serif; 5; 1.6; noun
servos; 6; 1.6; noun
shabbier; 8; 1.6; adjective
shabbiness; 10; 1.6; noun
shakier; 7; 1.6; adjective
shamanic; 8; 1.6; adjective
shapers; 7; 1.6; noun
shittiest; 9; 1.6; adjective
shortcakes; 10; 1.6; noun
shrivels; 8; 1.6; noun
sigs; 4; 1.6; noun
silkiness; 9; 1.6; noun
skews; 5; 1.6; verb
skimmers; 8; 1.6; noun
slackening; 10; 1.6; verb
slaloms; 7; 1.6; noun
slathering; 10; 1.6; noun
sleepiest; 9; 1.6; adjective
sleights; 8; 1.6; name
slenderest; 10; 1.6; noun
slews; 5; 1.6; noun
slingers; 8; 1.6; noun
slipperiness; 12; 1.6; noun
sloppily; 8; 1.6; adverb
slovenliness; 12; 1.6; noun
slummy; 6; 1.6; adjective
snapdragons; 11; 1.6; noun
snappier; 8; 1.6; adjective
sneakier; 8; 1.6; adjective
snickering; 10; 1.6; name
sniped; 6; 1.6; verb
snoods; 6; 1.6; noun
snouty; 6; 1.6; noun
somatic; 7; 1.6; adjective
sophisticates; 13; 1.6; noun
sorghum; 7; 1.6; noun
sorters; 7; 1.6; noun
soubrette; 9; 1.6; noun
soulfulness; 11; 1.6; noun
sower; 5; 1.6; noun
spectroscope; 12; 1.6; noun
spics; 5; 1.6; noun
spindrift; 9; 1.6; noun
spiracles; 9; 1.6; noun
splitters; 9; 1.6; noun
spoofing; 8; 1.6; verb
spookier; 8; 1.6; adjective
spume; 5; 1.6; noun
squalling; 9; 1.6; adjective
squawker; 8; 1.6; noun
squawky; 7; 1.6; adjective
squelched; 9; 1.6; verb
squirms; 7; 1.6; verb
stackers; 8; 1.6; noun
stagnates; 9; 1.6; verb
standpipe; 9; 1.6; noun
starkness; 9; 1.6; noun
stepchild; 9; 1.6; noun
stilling; 8; 1.6; verb
stimulators; 11; 1.6; noun
stipulating; 11; 1.6; verb
stormiest; 9; 1.6; adjective
straggling; 10; 1.6; verb
strainers; 9; 1.6; noun
striated; 8; 1.6; adjective
stridently; 10; 1.6; adverb
strobes; 7; 1.6; noun
stubbles; 8; 1.6; noun
studiously; 10; 1.6; adverb
sturdiness; 10; 1.6; noun
sturgeons; 9; 1.6; noun
subjectively; 12; 1.6; adverb
subjectivity; 12; 1.6; noun
subordinating; 13; 1.6; verb
subsisting; 10; 1.6; verb
subsonic; 8; 1.6; adjective
subtleness; 10; 1.6; noun
subtlest; 8; 1.6; adjective
summiting; 9; 1.6; verb
sumps; 5; 1.6; noun
sumptuousness; 13; 1.6; noun
suntans; 7; 1.6; noun
supernumerary; 13; 1.6; adjective
supplicant; 10; 1.6; noun
suppositions; 12; 1.6; noun
supra; 5; 1.6; noun
sureties; 8; 1.6; noun
swaddle; 7; 1.6; verb
swathing; 8; 1.6; verb
swinish; 7; 1.6; adjective
swishes; 7; 1.6; noun
switchers; 9; 1.6; noun
swopping; 8; 1.6; verb
syncing; 7; 1.6; verb
synergies; 9; 1.6; noun
tabula; 6; 1.6; name
tackier; 7; 1.6; adjective
taiga; 5; 1.6; name
tainting; 8; 1.6; verb
tallish; 7; 1.6; adjective
tallness; 8; 1.6; noun
talus; 5; 1.6; noun
tamely; 6; 1.6; adverb
tarter; 6; 1.6; noun
taxies; 6; 1.6; noun
teleconferencing; 16; 1.6; verb
telic; 5; 1.6; name
tempters; 8; 1.6; noun
tensely; 7; 1.6; adverb
tenseness; 9; 1.6; noun
terrazzo; 8; 1.6; noun
terrorized; 10; 1.6; verb
tessellated; 11; 1.6; adjective
theosophy; 9; 1.6; name
thermosphere; 12; 1.6; noun
thiamine; 8; 1.6; noun
thirtieth; 9; 1.6; noun
thorniest; 9; 1.6; adjective
thralls; 7; 1.6; noun
threshers; 9; 1.6; noun
thumbscrew; 10; 1.6; noun
tilde; 5; 1.6; name
tined; 5; 1.6; verb
tingled; 7; 1.6; verb
tinkled; 7; 1.6; verb
tippled; 7; 1.6; verb
tithing; 7; 1.6; noun
toadies; 7; 1.6; noun
topological; 11; 1.6; adjective
tortes; 6; 1.6; noun
traditionalism; 14; 1.6; noun
traineeship; 11; 1.6; noun
transepts; 9; 1.6; noun
transgressors; 13; 1.6; noun
transonic; 9; 1.6; adjective
trashes; 7; 1.6; verb
treed; 5; 1.6; verb
tritium; 7; 1.6; noun
trivets; 7; 1.6; noun
trivialities; 12; 1.6; noun
trollops; 8; 1.6; noun
trope; 5; 1.6; noun
troupers; 8; 1.6; noun
truisms; 7; 1.6; noun
trustingly; 10; 1.6; adverb
trysting; 8; 1.6; verb
turnpikes; 9; 1.6; noun
tussock; 7; 1.6; noun
tussocks; 8; 1.6; noun
twangs; 6; 1.6; verb
twilit; 6; 1.6; noun
unapproved; 10; 1.6; adjective
unbaked; 7; 1.6; adjective
unbend; 6; 1.6; verb
unbolt; 6; 1.6; verb
unconventionally; 16; 1.6; adverb
uncouple; 8; 1.6; name
uncrowned; 9; 1.6; adjective
unction; 7; 1.6; noun
uncultured; 10; 1.6; adjective
uncurl; 6; 1.6; verb
undefeatable; 12; 1.6; adjective
undemanding; 11; 1.6; adjective
undifferentiated; 16; 1.6; adjective
undreamed; 9; 1.6; adjective
unfenced; 8; 1.6; adjective
unhappiest; 10; 1.6; adjective
unhealthiest; 12; 1.6; adjective
unhesitatingly; 14; 1.6; adverb
unhooking; 9; 1.6; verb
unilateralist; 13; 1.6; adjective
unlace; 6; 1.6; verb
unloads; 7; 1.6; verb
unmapped; 8; 1.6; adjective
unmatchable; 11; 1.6; adjective
unmoving; 8; 1.6; adjective
unnoticeable; 12; 1.6; adjective
unpacks; 7; 1.6; verb
unpaved; 7; 1.6; adjective
unpeel; 6; 1.6; verb
unplaced; 8; 1.6; adjective
unpractical; 11; 1.6; adjective
unpredicted; 11; 1.6; adjective
unprompted; 10; 1.6; adjective
unreturned; 10; 1.6; adjective
unsalvageable; 13; 1.6; adjective
unsay; 5; 1.6; verb
unseal; 6; 1.6; verb
unseating; 9; 1.6; adjective
unsellable; 10; 1.6; adjective
unshaped; 8; 1.6; adjective
unsuitability; 13; 1.6; noun
untalented; 10; 1.6; adjective
untwist; 7; 1.6; verb
unworn; 6; 1.6; adjective
uproarious; 10; 1.6; adjective
utopians; 8; 1.6; noun
vainest; 7; 1.6; adjective
vamped; 6; 1.6; verb
varietal; 8; 1.6; adjective
vegetated; 9; 1.6; verb
vend; 4; 1.6; verb
venge; 5; 1.6; noun
verbiage; 8; 1.6; noun
verifies; 8; 1.6; verb
vesicles; 8; 1.6; noun
vestigial; 9; 1.6; adjective
victuals; 8; 1.6; noun
vilifying; 9; 1.6; verb
viscera; 7; 1.6; noun
viscose; 7; 1.6; noun
visualize; 9; 1.6; verb
volatiles; 9; 1.6; noun
voltaic; 7; 1.6; adjective
voyeurs; 7; 1.6; noun
waggled; 7; 1.6; verb
waistbands; 10; 1.6; noun
wakeful; 7; 1.6; adjective
wallowed; 8; 1.6; verb
wangling; 8; 1.6; verb
warbles; 7; 1.6; noun
warehouseman; 12; 1.6; noun
waterbuck; 9; 1.6; noun
weenies; 7; 1.6; noun
whammies; 8; 1.6; noun
whistlers; 9; 1.6; noun
whump; 5; 1.6; noun
wieners; 7; 1.6; noun
wigged; 6; 1.6; verb
winkled; 7; 1.6; verb
witting; 7; 1.6; verb
wittingly; 9; 1.6; adverb
wizardly; 8; 1.6; adjective
woggles; 7; 1.6; noun
wonderfulness; 13; 1.6; noun
woodcuts; 8; 1.6; noun
woodsy; 6; 1.6; adjective
woofed; 6; 1.6; verb
wresting; 8; 1.6; verb
wrigglers; 9; 1.6; noun
writhes; 7; 1.6; verb
yens; 4; 1.6; noun
yolky; 5; 1.6; adjective
airframes; 9; 1.54; noun
airsick; 7; 1.54; adverb
aloneness; 9; 1.54; noun
automaker; 9; 1.54; noun
backdate; 8; 1.54; verb
backend; 7; 1.54; noun
bandmaster; 10; 1.54; noun
barkeep; 7; 1.54; noun
barnstormer; 11; 1.54; noun
bather; 6; 1.54; noun
batwing; 7; 1.54; noun
bedsitter; 9; 1.54; noun
bedwetting; 10; 1.54; noun
bellyaching; 11; 1.54; verb
bestrides; 9; 1.54; verb
bioreactor; 10; 1.54; noun
boxcars; 7; 1.54; noun
browbeaten; 10; 1.54; verb
buyback; 7; 1.54; adjective
cabinetmakers; 13; 1.54; noun
candleholders; 13; 1.54; noun
cartload; 8; 1.54; noun
caseworker; 10; 1.54; noun
charwoman; 9; 1.54; noun
choirmasters; 12; 1.54; noun
cinemagoers; 11; 1.54; noun
cockfighting; 12; 1.54; noun
cookout; 7; 1.54; noun
copout; 6; 1.54; noun
counterclaims; 13; 1.54; noun
countrywoman; 12; 1.54; noun
crossbreeds; 11; 1.54; noun
cutaways; 8; 1.54; noun
daybed; 6; 1.54; verb
deerskin; 8; 1.54; noun
demographically; 15; 1.54; adverb
dewdrops; 8; 1.54; noun
doglike; 7; 1.54; adjective
dogtooth; 8; 1.54; name
doorknocker; 11; 1.54; noun
earmarks; 8; 1.54; noun
enamelwork; 10; 1.54; noun
eveningwear; 11; 1.54; noun
evildoers; 9; 1.54; noun
eyespot; 7; 1.54; noun
facedown; 8; 1.54; verb
fairgoers; 9; 1.54; noun
farfetched; 10; 1.54; adjective
firetrap; 8; 1.54; noun
fishbone; 8; 1.54; noun
fishplates; 10; 1.54; noun
flamethrowers; 13; 1.54; noun
flashover; 9; 1.54; noun
flowchart; 9; 1.54; noun
folktale; 8; 1.54; name
fortepiano; 10; 1.54; noun
freestone; 9; 1.54; name
froufrou; 8; 1.54; noun
gearwheel; 9; 1.54; noun
gentlefolk; 10; 1.54; noun
goatskin; 8; 1.54; noun
goldmines; 9; 1.54; noun
greenstick; 10; 1.54; noun
hairclip; 8; 1.54; noun
hairnets; 8; 1.54; noun
handbrakes; 10; 1.54; noun
handcarts; 9; 1.54; noun
handoff; 7; 1.54; noun
hardnosed; 9; 1.54; adjective
hardtop; 7; 1.54; noun
hayseed; 7; 1.54; noun
hellhound; 9; 1.54; adjective
helpdesk; 8; 1.54; noun
hereunder; 9; 1.54; noun
highroad; 8; 1.54; name
hipbone; 7; 1.54; noun
horserace; 9; 1.54; noun
hotfoots; 8; 1.54; verb
housebreaking; 13; 1.54; noun
houseguest; 10; 1.54; noun
icebreakers; 11; 1.54; noun
inkblot; 7; 1.54; noun
interrelationship; 17; 1.54; noun
intertidal; 10; 1.54; adjective
intramuscular; 13; 1.54; adjective
ironwood; 8; 1.54; noun
jetliner; 8; 1.54; noun
jumpstart; 9; 1.54; verb
kickboards; 10; 1.54; noun
kickboxer; 9; 1.54; noun
lacewings; 9; 1.54; noun
laymen; 6; 1.54; noun
lifebelts; 9; 1.54; noun
litterbugs; 10; 1.54; noun
lockout; 7; 1.54; noun
lunchroom; 9; 1.54; noun
makeweight; 10; 1.54; noun
micromanagement; 15; 1.54; noun
moocow; 6; 1.54; name
moonlights; 10; 1.54; verb
moviegoer; 9; 1.54; noun
mudstone; 8; 1.54; noun
multiagency; 11; 1.54; noun
multiethnic; 11; 1.54; adjective
multilateralism; 15; 1.54; noun
nightdresses; 12; 1.54; noun
northside; 9; 1.54; name
outdrew; 7; 1.54; verb
outvote; 7; 1.54; verb
outwork; 7; 1.54; verb
overawe; 7; 1.54; verb
overconsumption; 15; 1.54; noun
overdeveloped; 13; 1.54; adjective
overexposure; 12; 1.54; noun
overfilling; 11; 1.54; verb
overindulgent; 13; 1.54; adjective
overrules; 9; 1.54; verb
oversimplified; 14; 1.54; adjective
overstates; 10; 1.54; verb
overusing; 9; 1.54; verb
overvalue; 9; 1.54; verb
panpipe; 7; 1.54; noun
peppermill; 10; 1.54; noun
photoelectric; 13; 1.54; adjective
photosensitive; 14; 1.54; adjective
phrasebook; 10; 1.54; noun
pinstriped; 10; 1.54; adjective
pockmarks; 9; 1.54; noun
postgraduates; 13; 1.54; noun
predetermine; 12; 1.54; verb
preloading; 10; 1.54; verb
premarital; 10; 1.54; adjective
preproduction; 13; 1.54; noun
pushrod; 7; 1.54; noun
ragbag; 6; 1.54; noun
raincloud; 9; 1.54; noun
rainmaker; 9; 1.54; noun
readouts; 8; 1.54; noun
retroviral; 10; 1.54; adjective
ringtails; 9; 1.54; noun
roadmap; 7; 1.54; noun
rockslide; 9; 1.54; noun
rockwork; 8; 1.54; noun
ropewalk; 8; 1.54; noun
saltpans; 8; 1.54; noun
sandbars; 8; 1.54; noun
sandblast; 9; 1.54; verb
scatterbrained; 14; 1.54; verb
selloff; 7; 1.54; noun
semiquaver; 10; 1.54; noun
shantytowns; 11; 1.54; noun
shoeprints; 10; 1.54; noun
shortlived; 10; 1.54; verb
sidereal; 8; 1.54; adjective
sidetrack; 9; 1.54; verb
sightline; 9; 1.54; noun
snakeheads; 10; 1.54; noun
snowfields; 10; 1.54; noun
soapsuds; 8; 1.54; noun
soybean; 7; 1.54; noun
spacecrafts; 11; 1.54; noun
spareribs; 9; 1.54; noun
spellcheck; 10; 1.54; noun
spinoff; 7; 1.54; noun
staterooms; 10; 1.54; noun
stonechats; 10; 1.54; noun
stonewalls; 10; 1.54; name
storyboarding; 13; 1.54; verb
streetwalker; 12; 1.54; noun
subcultures; 11; 1.54; noun
subeditor; 9; 1.54; noun
subsea; 6; 1.54; noun
summerhouses; 12; 1.54; noun
sunshades; 9; 1.54; noun
superimposing; 13; 1.54; verb
surefooted; 10; 1.54; verb
tattletale; 10; 1.54; noun
tiepins; 7; 1.54; noun
timeframes; 10; 1.54; noun
timeslot; 8; 1.54; noun
tomcats; 7; 1.54; noun
topsails; 8; 1.54; noun
towline; 7; 1.54; noun
tradecraft; 10; 1.54; noun
tramcars; 8; 1.54; noun
trelliswork; 11; 1.54; noun
trendsetting; 12; 1.54; verb
troubleshooting; 15; 1.54; verb
twelvemonth; 11; 1.54; noun
underequipped; 13; 1.54; verb
underestimation; 15; 1.54; noun
uplifts; 7; 1.54; verb
vanload; 7; 1.54; noun
wardroom; 8; 1.54; noun
washday; 7; 1.54; noun
washhouse; 9; 1.54; noun
waterspouts; 11; 1.54; noun
waveband; 8; 1.54; noun
webcast; 7; 1.54; noun
wetback; 7; 1.54; noun
windstorm; 9; 1.54; noun
wingtip; 7; 1.54; noun
yellowtail; 10; 1.54; noun
beholds; 7; 1.54; verb
borderless; 10; 1.54; adjective
lightships; 10; 1.54; noun
misremembered; 13; 1.54; verb
bifocal; 7; 1.54; adjective
directorships; 13; 1.54; noun
eightfold; 9; 1.54; name
debone; 6; 1.54; verb
gladsome; 8; 1.54; adjective
catlike; 7; 1.54; adjective
gamesome; 8; 1.54; adjective
aardvarks; 9; 1.54; noun
abet; 4; 1.54; verb
ablest; 6; 1.54; adjective
absconds; 8; 1.54; noun
abstains; 8; 1.54; verb
acceptably; 10; 1.54; adverb
accreditations; 14; 1.54; noun
accusatory; 10; 1.54; adjective
acing; 5; 1.54; verb
acquaintanceship; 16; 1.54; noun
actinium; 8; 1.54; noun
adamantine; 10; 1.54; adjective
adduced; 7; 1.54; verb
adherent; 8; 1.54; adjective
admonishes; 10; 1.54; verb
admonition; 10; 1.54; noun
adown; 5; 1.54; name
adroit; 6; 1.54; adjective
adulterate; 10; 1.54; verb
adventurously; 13; 1.54; adverb
adversities; 11; 1.54; noun
aerodynamicist; 14; 1.54; noun
affidavits; 10; 1.54; noun
afoul; 5; 1.54; noun
aggregations; 12; 1.54; noun
agitates; 8; 1.54; verb
agley; 5; 1.54; noun
agriculturalists; 16; 1.54; noun
agrochemicals; 13; 1.54; noun
agronomy; 8; 1.54; adjective
agues; 5; 1.54; noun
aileron; 7; 1.54; noun
alarum; 6; 1.54; noun
alders; 6; 1.54; noun
alexandrine; 11; 1.54; name
allaying; 8; 1.54; verb
allergenic; 10; 1.54; adjective
allergens; 9; 1.54; noun
allotrope; 9; 1.54; noun
ambassadorship; 14; 1.54; noun
ambo; 4; 1.54; noun
ambusher; 8; 1.54; noun
ameliorating; 12; 1.54; verb
amendable; 9; 1.54; adjective
amorality; 9; 1.54; noun
analyzed; 8; 1.54; verb
angstrom; 8; 1.54; name
anion; 5; 1.54; noun
annelies; 8; 1.54; name
annexing; 8; 1.54; verb
annihilator; 11; 1.54; name
